2021#9#9 11#41#47       |      94.06             |     88.20            |    0.00      
2021#9#9 11#41#49       |      94.10             |     88.22            |    0.00      
2021#9#9 11#42#1       |      94.33             |     88.38            |    0.00      
2021#9#9 11#42#3       |      94.37             |     88.41            |    0.00      
2021#9#9 11#42#15       |      94.61             |     88.57            |    0.00      
2021#9#9 11#42#17       |      94.65             |     88.59            |    0.00      
2021#9#9 11#42#29       |      94.88             |     88.75            |    0.00      
2021#9#9 11#42#31       |      94.92             |     88.78            |    0.00      
2021#9#9 11#42#43       |      95.15             |     88.93            |    0.00      
2021#9#9 11#42#45       |      95.19             |     88.96            |    0.00      
2021#9#9 11#42#57       |      95.42             |     89.11            |    0.00      
2021#9#9 11#42#59       |      95.46             |     89.14            |    0.00      
2021#9#9 11#43#11       |      95.69             |     89.30            |    0.00      
2021#9#9 11#43#13       |      95.73             |     89.32            |    0.00      
2021#9#9 11#43#25       |      95.95             |     89.48            |    0.00      
2021#9#9 11#43#27       |      96.00             |     89.51            |    0.00      
2021#9#9 11#43#39       |      96.22             |     89.66            |    0.00      
2021#9#9 11#43#41       |      96.26             |     89.69            |    0.00      
2021#9#9 11#43#53       |      96.49             |     89.84            |    0.00      
2021#9#9 11#43#55       |      96.53             |     89.87            |    0.00      
2021#9#9 11#44#7       |      96.75             |     90.02            |    0.00      
2021#9#9 11#44#9       |      96.79             |     90.05            |    0.00      
2021#9#9 11#44#21       |      97.02             |     90.20            |    0.00      
2021#9#9 11#44#23       |      97.06             |     90.23            |    0.00      
2021#9#9 11#44#35       |      97.28             |     90.38            |    0.00      
2021#9#9 11#44#37       |      97.32             |     90.41            |    0.00      
2021#9#9 11#44#49       |      97.55             |     90.56            |    0.00      
2021#9#9 11#44#51       |      97.58             |     90.58            |    0.00      
2021#9#9 11#45#3       |      97.81             |     90.74            |    0.00      
2021#9#9 11#45#5       |      97.85             |     90.76            |    0.00      
2021#9#9 11#45#17       |      98.07             |     90.92            |    0.00      
2021#9#9 11#45#19       |      98.11             |     90.94            |    0.00      
2021#9#9 11#45#31       |      98.33             |     91.09            |    0.00      
2021#9#9 11#45#33       |      98.37             |     91.12            |    0.00      
2021#9#9 11#45#45       |      98.59             |     91.27            |    0.00      
2021#9#9 11#45#47       |      98.63             |     91.30            |    0.00      
2021#9#9 11#45#59       |      98.85             |     91.45            |    0.00      
2021#9#9 11#46#1       |      98.89             |     91.47            |    0.00      
2021#9#9 11#46#13       |      99.11             |     91.63            |    0.00      
2021#9#9 11#46#15       |      99.15             |     91.65            |    0.00      
2021#9#9 11#46#27       |      99.38             |     91.81            |    0.00      
2021#9#9 11#46#29       |      99.41             |     91.83            |    0.00      
2021#9#9 11#46#42       |      99.64             |     91.99            |    0.00      
2021#9#9 11#46#44       |      99.68             |     92.01            |    0.00      
2021#9#9 11#46#56       |      99.90             |     92.16            |    0.00      
2021#9#9 11#46#58       |      99.94             |     92.19            |    0.00      
2021#9#9 11#47#10       |      100.15             |     92.34            |    0.00      
2021#9#9 11#47#12       |      100.19             |     92.36            |    0.00      
2021#9#9 11#47#24       |      100.41             |     92.52            |    0.00      
2021#9#9 11#47#26       |      100.44             |     92.54            |    0.00      
2021#9#9 11#47#38       |      100.66             |     92.69            |    0.00      
2021#9#9 11#47#40       |      100.70             |     92.72            |    0.00      
2021#9#9 11#47#52       |      100.91             |     92.87            |    0.00      
2021#9#9 11#47#54       |      100.95             |     92.89            |    0.00      
2021#9#9 11#48#6       |      101.16             |     93.04            |    0.00      
2021#9#9 11#48#8       |      101.20             |     93.07            |    0.00      
2021#9#9 11#48#20       |      101.42             |     93.22            |    0.00      
2021#9#9 11#48#22       |      101.45             |     93.24            |    0.00      
2021#9#9 11#48#34       |      101.66             |     93.39            |    0.00      
2021#9#9 11#48#36       |      101.70             |     93.42            |    0.00      
2021#9#9 11#48#48       |      101.92             |     93.56            |    0.00      
2021#9#9 11#48#50       |      101.95             |     93.59            |    0.00      
2021#9#9 11#49#2       |      102.17             |     93.74            |    0.00      
2021#9#9 11#49#4       |      102.20             |     93.77            |    0.00      
2021#9#9 11#49#16       |      102.41             |     93.92            |    0.00      
2021#9#9 11#49#18       |      102.45             |     93.94            |    0.00      
2021#9#9 11#49#30       |      102.66             |     94.09            |    0.00      
2021#9#9 11#49#32       |      102.70             |     94.11            |    0.00      
2021#9#9 11#49#44       |      102.91             |     94.26            |    0.00      
2021#9#9 11#49#46       |      102.94             |     94.29            |    0.00      
2021#9#9 11#49#58       |      103.16             |     94.44            |    0.00      
2021#9#9 11#50#0       |      103.19             |     94.46            |    0.00      
2021#9#9 11#50#12       |      103.40             |     94.61            |    0.00      
2021#9#9 11#50#14       |      103.44             |     94.64            |    0.00      
2021#9#9 11#50#26       |      103.64             |     94.78            |    0.00      
2021#9#9 11#50#28       |      103.68             |     94.81            |    0.00      
2021#9#9 11#50#40       |      103.89             |     94.96            |    0.00      
2021#9#9 11#50#42       |      103.93             |     94.98            |    0.00      
2021#9#9 11#50#54       |      104.14             |     95.13            |    0.00      
2021#9#9 11#50#56       |      104.17             |     95.15            |    0.00      
2021#9#9 11#51#8       |      104.38             |     95.30            |    0.00      
2021#9#9 11#51#10       |      104.41             |     95.32            |    0.00      
2021#9#9 11#51#22       |      104.62             |     95.47            |    0.00      
2021#9#9 11#51#24       |      104.66             |     95.49            |    0.00      
2021#9#9 11#51#36       |      104.86             |     95.64            |    0.00      
2021#9#9 11#51#38       |      104.90             |     95.66            |    0.00      
2021#9#9 11#51#50       |      105.10             |     95.81            |    0.00      
2021#9#9 11#51#52       |      105.14             |     95.83            |    0.00      
2021#9#9 11#52#4       |      105.34             |     95.98            |    0.00      
2021#9#9 11#52#6       |      105.38             |     96.00            |    0.00      
2021#9#9 11#52#18       |      105.58             |     96.14            |    0.00      
2021#9#9 11#52#20       |      105.62             |     96.17            |    0.00      
2021#9#9 11#52#32       |      105.82             |     96.31            |    0.00      
2021#9#9 11#52#34       |      105.85             |     96.34            |    0.00      
2021#9#9 11#52#46       |      106.05             |     96.48            |    0.00      
2021#9#9 11#52#48       |      106.09             |     96.51            |    0.00      
2021#9#9 11#53#0       |      106.29             |     96.65            |    0.00      
2021#9#9 11#53#2       |      106.33             |     96.67            |    0.00      
2021#9#9 11#53#14       |      106.53             |     96.82            |    0.00      
2021#9#9 11#53#16       |      106.56             |     96.85            |    0.00      
2021#9#9 11#53#28       |      106.77             |     96.99            |    0.00      
2021#9#9 11#53#30       |      106.80             |     97.02            |    0.00      
2021#9#9 11#53#42       |      107.00             |     97.16            |    0.00      
2021#9#9 11#53#44       |      107.03             |     97.18            |    0.00      
2021#9#9 11#53#56       |      107.24             |     98.20            |    0.00      
2021#9#9 11#53#58       |      107.27             |     98.62            |    0.00      
2021#9#9 11#54#10       |      107.48             |     101.41            |    0.00      
2021#9#9 11#54#12       |      107.51             |     101.89            |    0.00      
2021#9#9 11#54#24       |      107.72             |     104.71            |    0.00      
2021#9#9 11#54#26       |      107.75             |     105.17            |    0.00      
2021#9#9 11#54#38       |      107.96             |     107.90            |    0.00      
2021#9#9 11#54#40       |      108.00             |     108.38            |    0.00      
2021#9#9 11#54#52       |      108.20             |     111.02            |    0.00      
2021#9#9 11#54#54       |      108.24             |     111.46            |    0.00      
2021#9#9 11#55#6       |      108.44             |     114.04            |    0.00      
2021#9#9 11#55#8       |      108.47             |     114.47            |    0.00      
2021#9#9 11#55#20       |      108.68             |     117.01            |    0.00      
2021#9#9 11#55#22       |      108.72             |     117.42            |    0.00      
2021#9#9 11#55#34       |      108.92             |     119.90            |    0.00      
2021#9#9 11#55#36       |      108.96             |     120.30            |    0.00      
2021#9#9 11#55#48       |      109.16             |     122.71            |    0.00      
2021#9#9 11#55#51       |      109.20             |     123.10            |    0.00      
2021#9#9 11#56#2       |      109.40             |     125.48            |    0.00      
2021#9#9 11#56#4       |      109.43             |     125.87            |    0.00      
2021#9#9 11#56#17       |      109.64             |     128.31            |    0.00      
2021#9#9 11#56#19       |      109.68             |     128.69            |    0.00      
2021#9#9 11#56#31       |      109.88             |     130.98            |    0.00      
2021#9#9 11#56#33       |      109.92             |     131.36            |    0.00      
2021#9#9 11#56#45       |      110.11             |     133.59            |    0.00      
2021#9#9 11#56#47       |      110.15             |     133.96            |    0.00      
2021#9#9 11#56#59       |      110.35             |     136.17            |    0.00      
2021#9#9 11#57#1       |      110.38             |     136.53            |    0.00      
2021#9#9 11#57#13       |      110.58             |     138.70            |    0.00      
2021#9#9 11#57#15       |      110.61             |     139.06            |    0.00      
2021#9#9 11#57#27       |      110.81             |     141.21            |    0.00      
2021#9#9 11#57#29       |      110.84             |     141.56            |    0.00      
2021#9#9 11#57#41       |      111.05             |     143.70            |    0.00      
2021#9#9 11#57#43       |      111.08             |     144.05            |    0.00      
2021#9#9 11#57#56       |      111.29             |     146.25            |    0.00      
2021#9#9 11#57#58       |      111.32             |     146.60            |    0.00      
2021#9#9 11#58#10       |      111.52             |     148.66            |    0.00      
2021#9#9 11#58#12       |      111.56             |     149.00            |    0.00      
2021#9#9 11#58#24       |      111.76             |     151.05            |    0.00      
2021#9#9 11#58#26       |      111.79             |     151.39            |    0.00      
2021#9#9 11#58#38       |      111.99             |     153.40            |    0.00      
2021#9#9 11#58#40       |      112.02             |     153.75            |    0.00      
2021#9#9 11#58#52       |      112.22             |     155.74            |    0.00      
2021#9#9 11#58#54       |      112.25             |     156.08            |    0.00      
2021#9#9 11#59#6       |      112.45             |     158.06            |    0.00      
2021#9#9 11#59#8       |      112.49             |     158.39            |    0.00      
2021#9#9 11#59#20       |      112.68             |     160.34            |    0.00      
2021#9#9 11#59#22       |      112.72             |     160.68            |    0.00      
2021#9#9 11#59#34       |      112.92             |     162.58            |    0.00      
2021#9#9 11#59#36       |      112.95             |     162.91            |    0.00      
2021#9#9 11#59#48       |      113.15             |     164.83            |    0.00      
2021#9#9 11#59#50       |      113.18             |     165.14            |    0.00      
2021#9#9 12#0#2       |      113.38             |     167.01            |    0.00      
2021#9#9 12#0#4       |      113.41             |     167.33            |    0.00      
2021#9#9 12#0#16       |      113.61             |     169.19            |    0.00      
2021#9#9 12#0#18       |      113.64             |     169.49            |    0.00      
2021#9#9 12#0#30       |      113.84             |     171.35            |    0.00      
2021#9#9 12#0#32       |      113.87             |     171.65            |    0.00      
2021#9#9 12#0#44       |      114.07             |     173.47            |    0.00      
2021#9#9 12#0#46       |      114.10             |     173.77            |    0.00      
2021#9#9 12#0#58       |      114.30             |     175.56            |    0.00      
2021#9#9 12#1#0       |      114.33             |     175.87            |    0.00      
2021#9#9 12#1#12       |      114.53             |     177.66            |    0.00      
2021#9#9 12#1#14       |      114.56             |     177.95            |    0.00      
2021#9#9 12#1#26       |      114.76             |     179.74            |    0.00      
2021#9#9 12#1#28       |      114.79             |     180.03            |    0.00      
2021#9#9 12#1#40       |      114.98             |     181.76            |    0.00      
2021#9#9 12#1#42       |      115.02             |     182.05            |    0.00      
2021#9#9 12#1#54       |      115.21             |     183.78            |    0.00      
2021#9#9 12#1#56       |      115.25             |     184.07            |    0.00      
2021#9#9 12#2#8       |      115.44             |     185.77            |    0.00      
2021#9#9 12#2#10       |      115.47             |     186.06            |    0.00      
2021#9#9 12#2#22       |      115.66             |     187.74            |    0.00      
2021#9#9 12#2#24       |      115.69             |     188.02            |    0.00      
2021#9#9 12#2#36       |      115.89             |     189.71            |    0.00      
2021#9#9 12#2#38       |      115.92             |     190.00            |    0.00      
2021#9#9 12#2#50       |      116.12             |     191.65            |    0.00      
2021#9#9 12#2#52       |      116.15             |     191.94            |    0.00      
